timestamp,filename,alpha,rho,nu,beta,MSE,RMSE,mean,variance,stdev,skewness,kurtosis,totalprob
2025-02-07 19:07:58,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-06-2025 (1)_cleaned.csv,0.9947356156005067,-0.1582539485779718,4.68100618263482,0.55,0.0006237405778350867,0.024974798854747293,70.8643580895452,42.71286195987159,6.535507781333566,-0.4600743263372335,12.588046745697314,0.9990638724006506
2025-02-07 19:08:17,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-06-2025 (2)_cleaned.csv,0.47054843486710385,-0.16817007180087887,5.9948583244055875,0.7,0.0006367498571184639,0.02523390293074902,70.85532394551315,43.89138776933214,6.625057567246653,-0.41485237654768103,11.851622022021624,0.9991800581441921
2025-02-07 19:08:31,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-06-2025 (3)_cleaned.csv,0.47227662450579266,-0.16637895580840711,5.984473276412522,0.7,0.0006470111146288666,0.025436413163590237,70.85492550952975,44.063650183733444,6.63804565996148,-0.40447058630894644,11.780990271547381,0.9991837497639011
2025-02-07 19:08:41,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-06-2025 (4)_cleaned.csv,0.46779126158220774,-0.17079181898700285,6.009537714843628,0.7,0.0006257135025104501,0.025014265979845383,70.85594242944795,43.59337908090674,6.60252823401057,-0.4302224605226892,11.960367723600475,0.999176863332406
2025-02-07 19:09:18,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-06-2025 (5)_cleaned.csv,0.2520703503696125,-0.18626797966870934,7.6105614872910445,0.8,0.0005774909242388039,0.02403104084801164,70.85275452168608,42.21981001612494,6.497677278545384,-0.46711555605184146,12.197499909680548,0.9992511276813644
2025-02-07 19:09:35,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-06-2025 (6)_cleaned.csv,0.2505635414630806,-0.1836093274550311,7.611255911711296,0.8,0.0005695074970046782,0.02386435620344027,70.85248790343955,41.847061380664854,6.468930466519551,-0.45922308503077197,12.270555785817272,0.9992584095952213
2025-02-07 19:09:57,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-06-2025 (7)_cleaned.csv,0.17853157583254373,-0.20575437815580414,8.864499167684295,0.85,0.0005576671689091257,0.023614977639394998,70.85282924850667,42.569795639555196,6.524553290421896,-0.5268435772845824,12.147480797772918,0.9992650779257602
2025-02-07 19:10:18,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-07-2025 (0)_cleaned.csv,0.28536773384686226,-0.18000925700430634,6.963090762892029,0.75,0.0007109353376002922,0.026663370709651326,70.85908056720412,32.9109316815493,5.736805006408122,-0.5959586282756685,15.579201570516538,0.9993144606871235
2025-02-07 19:10:28,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-07-2025 (1)_cleaned.csv,0.6397913846653784,-0.17912500047419475,5.305310358542421,0.6,0.0007456656881741112,0.02730687986889222,70.86802146959879,32.808612549600184,5.727880284154007,-0.6673506588549213,16.261812977963807,0.9991907224272891
2025-02-07 19:10:41,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-07-2025 (2)_cleaned.csv,0.3788912774476087,-0.1796005047926256,6.29183654074758,0.7,0.0007209777450842197,0.02685102875280982,70.86192641315868,32.86789651021809,5.7330529833778865,-0.620060645447657,15.813938666627568,0.9992717215432836
2025-02-07 19:11:00,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-07-2025 (3)_cleaned.csv,0.37932139852976005,-0.1783378044215081,6.287139972070397,0.7,0.0007229683646247882,0.02688807104693061,70.86169792815724,32.89923731109411,5.735785675135893,-0.6125906074149688,15.776505377524993,0.9992740537258279
2025-02-07 19:11:13,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-07-2025 (4)_cleaned.csv,0.6413105654188008,-0.17535110464073053,5.294617516398462,0.6,0.0007478762069806067,0.027347325408174868,70.8672646467379,32.869474992758114,5.733190646817714,-0.6461063912255729,16.17016923783354,0.999198160462934
2025-02-07 19:11:30,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-07-2025 (5)_cleaned.csv,0.49916302910906063,-0.17558170949246985,5.733158061589112,0.65,0.0007459362157180388,0.02731183288829292,70.86414875332582,33.13838002632565,5.756594481664107,-0.6179053009983252,15.823604911341231,0.9992352701829849
2025-02-07 19:11:44,clj25-options-monthly-options-exp-03_17_25-show-all-stacked-intraday-02-07-2025 (6)_cleaned.csv,0.8443600570325045,-0.21256874437888307,4.962498677820793,0.55,0.0007770115996600948,0.027874927796500117,70.8783820450753,34.495000186465404,5.873244434421694,-0.8377089078239532,16.190696506474577,0.9990572189247788
